partido,jugador,mercado,linea,handicap,cuota
Philadelphia 76Ers New York Knicks,Miles McBride,Tapones Más/Menos,Más 0.5,0.5,3.85
Philadelphia 76Ers New York Knicks,Miles McBride,Tapones Más/Menos,Menos 0.5,0.5,1.24
Philadelphia 76Ers New York Knicks,Mitchell Robinson,Tapones Más/Menos,Más 0.5,0.5,1.5
Philadelphia 76Ers New York Knicks,Mitchell Robinson,Tapones Más/Menos,Menos 0.5,0.5,2.47
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,Tapones Más/Menos,Más 0.5,0.5,1.42
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,Tapones Más/Menos,Menos 0.5,0.5,2.75
Philadelphia 76Ers New York Knicks,OG Anunoby,Tapones Más/Menos,Más 0.5,0.5,1.6
Philadelphia 76Ers New York Knicks,OG Anunoby,Tapones Más/Menos,Menos 0.5,0.5,2.25
Philadelphia 76Ers New York Knicks,Quentin Grimes,Tapones Más/Menos,Más 0.5,0.5,3.05
Philadelphia 76Ers New York Knicks,Quentin Grimes,Tapones Más/Menos,Menos 0.5,0.5,1.35
Philadelphia 76Ers New York Knicks,Joel Embiid,Pérdidas Más/Menos,Más 2.5,2.5,1.9
Philadelphia 76Ers New York Knicks,Joel Embiid,Pérdidas Más/Menos,Menos 2.5,2.5,1.83
Philadelphia 76Ers New York Knicks,Tyrese Maxey,Pérdidas Más/Menos,Más 2.5,2.5,2.42
Philadelphia 76Ers New York Knicks,Tyrese Maxey,Pérdidas Más/Menos,Menos 2.5,2.5,1.52
Philadelphia 76Ers New York Knicks,Jalen Brunson,Pérdidas Más/Menos,Más 2.5,2.5,1.8
Philadelphia 76Ers New York Knicks,Jalen Brunson,Pérdidas Más/Menos,Menos 2.5,2.5,1.95
Philadelphia 76Ers New York Knicks,Josh Hart,Pérdidas Más/Menos,Más 2.5,2.5,2.4
Philadelphia 76Ers New York Knicks,Josh Hart,Pérdidas Más/Menos,Menos 2.5,2.5,1.53
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,Pérdidas Más/Menos,Más 2.5,2.5,1.72
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,Pérdidas Más/Menos,Menos 2.5,2.5,2.05
Philadelphia 76Ers New York Knicks,VJ Edgecombe,Pérdidas Más/Menos,Más 1.5,1.5,2.05
Philadelphia 76Ers New York Knicks,VJ Edgecombe,Pérdidas Más/Menos,Menos 1.5,1.5,1.72
Philadelphia 76Ers New York Knicks,Paul George,Pérdidas Más/Menos,Más 1.5,1.5,1.7
Philadelphia 76Ers New York Knicks,Paul George,Pérdidas Más/Menos,Menos 1.5,1.5,2.07
Philadelphia 76Ers New York Knicks,Mikal Bridges,Pérdidas Más/Menos,Más 1.5,1.5,2.37
Philadelphia 76Ers New York Knicks,Mikal Bridges,Pérdidas Más/Menos,Menos 1.5,1.5,1.55
Philadelphia 76Ers New York Knicks,OG Anunoby,Pérdidas Más/Menos,Más 1.5,1.5,2.4
Philadelphia 76Ers New York Knicks,OG Anunoby,Pérdidas Más/Menos,Menos 1.5,1.5,1.53
Philadelphia 76Ers New York Knicks,Quentin Grimes,Pérdidas Más/Menos,Más 0.5,0.5,1.87
Philadelphia 76Ers New York Knicks,Quentin Grimes,Pérdidas Más/Menos,Menos 0.5,0.5,1.88
Philadelphia 76Ers New York Knicks,Miles McBride,Pérdidas Más/Menos,Más 0.5,0.5,1.8
Philadelphia 76Ers New York Knicks,Miles McBride,Pérdidas Más/Menos,Menos 0.5,0.5,1.95
Philadelphia 76Ers New York Knicks,Kelly Oubre Jr.,Pérdidas Más/Menos,Más 0.5,0.5,1.42
Philadelphia 76Ers New York Knicks,Kelly Oubre Jr.,Pérdidas Más/Menos,Menos 0.5,0.5,2.75
Philadelphia 76Ers New York Knicks,Mitchell Robinson,Pérdidas Más/Menos,Más 0.5,0.5,2.15
Philadelphia 76Ers New York Knicks,Mitchell Robinson,Pérdidas Más/Menos,Menos 0.5,0.5,1.65
Philadelphia 76Ers New York Knicks,Joel Embiid,PRA (hitos),35+,0.0,1.42
Philadelphia 76Ers New York Knicks,Joel Embiid,PRA (hitos),37+,0.0,1.67
Philadelphia 76Ers New York Knicks,Joel Embiid,PRA (hitos),39+,0.0,2.02
Philadelphia 76Ers New York Knicks,Joel Embiid,PRA (hitos),41+,0.0,2.5
Philadelphia 76Ers New York Knicks,Joel Embiid,PRA (hitos),43+,0.0,3.15
Philadelphia 76Ers New York Knicks,Joel Embiid,PRA (hitos),45+,0.0,3.95
Philadelphia 76Ers New York Knicks,Joel Embiid,PRA (hitos),47+,0.0,5.0
Philadelphia 76Ers New York Knicks,Joel Embiid,PRA (hitos),49+,0.0,6.0
Philadelphia 76Ers New York Knicks,Joel Embiid,PRA (hitos),51+,0.0,7.0
Philadelphia 76Ers New York Knicks,Jalen Brunson,PRA (hitos),34+,0.0,1.55
Philadelphia 76Ers New York Knicks,Jalen Brunson,PRA (hitos),35+,0.0,1.7
Philadelphia 76Ers New York Knicks,Jalen Brunson,PRA (hitos),36+,0.0,1.85
Philadelphia 76Ers New York Knicks,Jalen Brunson,PRA (hitos),37+,0.0,2.02
Philadelphia 76Ers New York Knicks,Jalen Brunson,PRA (hitos),38+,0.0,2.27
Philadelphia 76Ers New York Knicks,Jalen Brunson,PRA (hitos),39+,0.0,2.52
Philadelphia 76Ers New York Knicks,Jalen Brunson,PRA (hitos),40+,0.0,2.85
Philadelphia 76Ers New York Knicks,Jalen Brunson,PRA (hitos),41+,0.0,3.3
Philadelphia 76Ers New York Knicks,Jalen Brunson,PRA (hitos),42+,0.0,3.75
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,PRA (hitos),34+,0.0,1.55
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,PRA (hitos),36+,0.0,1.85
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,PRA (hitos),38+,0.0,2.32
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,PRA (hitos),40+,0.0,3.0
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,PRA (hitos),42+,0.0,4.0
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,PRA (hitos),44+,0.0,5.4
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,PRA (hitos),46+,0.0,7.2
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,PRA (hitos),48+,0.0,9.5
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,PRA (hitos),50+,0.0,12.5
Philadelphia 76Ers New York Knicks,Tyrese Maxey,PRA (hitos),33+,0.0,1.5
Philadelphia 76Ers New York Knicks,Tyrese Maxey,PRA (hitos),34+,0.0,1.62
Philadelphia 76Ers New York Knicks,Tyrese Maxey,PRA (hitos),35+,0.0,1.78
Philadelphia 76Ers New York Knicks,Tyrese Maxey,PRA (hitos),36+,0.0,1.95
Philadelphia 76Ers New York Knicks,Tyrese Maxey,PRA (hitos),37+,0.0,2.18
Philadelphia 76Ers New York Knicks,Tyrese Maxey,PRA (hitos),38+,0.0,2.45
Philadelphia 76Ers New York Knicks,Tyrese Maxey,PRA (hitos),39+,0.0,2.75
Philadelphia 76Ers New York Knicks,Tyrese Maxey,PRA (hitos),40+,0.0,3.1
Philadelphia 76Ers New York Knicks,Tyrese Maxey,PRA (hitos),41+,0.0,3.55
Philadelphia 76Ers New York Knicks,Josh Hart,PRA (hitos),24+,0.0,1.44
Philadelphia 76Ers New York Knicks,Josh Hart,PRA (hitos),25+,0.0,1.57
Philadelphia 76Ers New York Knicks,Josh Hart,PRA (hitos),26+,0.0,1.75
Philadelphia 76Ers New York Knicks,Josh Hart,PRA (hitos),27+,0.0,1.98
Philadelphia 76Ers New York Knicks,Josh Hart,PRA (hitos),28+,0.0,2.27
Philadelphia 76Ers New York Knicks,Josh Hart,PRA (hitos),29+,0.0,2.62
Philadelphia 76Ers New York Knicks,Josh Hart,PRA (hitos),30+,0.0,3.05
Philadelphia 76Ers New York Knicks,Josh Hart,PRA (hitos),31+,0.0,3.55
Philadelphia 76Ers New York Knicks,Josh Hart,PRA (hitos),32+,0.0,4.2
Philadelphia 76Ers New York Knicks,Paul George,PRA (hitos),24+,0.0,1.52
Philadelphia 76Ers New York Knicks,Paul George,PRA (hitos),26+,0.0,1.85
Philadelphia 76Ers New York Knicks,Paul George,PRA (hitos),28+,0.0,2.32
Philadelphia 76Ers New York Knicks,Paul George,PRA (hitos),30+,0.0,3.05
Philadelphia 76Ers New York Knicks,Paul George,PRA (hitos),32+,0.0,4.1
Philadelphia 76Ers New York Knicks,Paul George,PRA (hitos),34+,0.0,5.5
Philadelphia 76Ers New York Knicks,Paul George,PRA (hitos),36+,0.0,7.5
Philadelphia 76Ers New York Knicks,Paul George,PRA (hitos),38+,0.0,10.0
Philadelphia 76Ers New York Knicks,Paul George,PRA (hitos),40+,0.0,12.5
Philadelphia 76Ers New York Knicks,Mikal Bridges,PRA (hitos),20+,0.0,1.45
Philadelphia 76Ers New York Knicks,Mikal Bridges,PRA (hitos),22+,0.0,1.78
Philadelphia 76Ers New York Knicks,Mikal Bridges,PRA (hitos),24+,0.0,2.3
Philadelphia 76Ers New York Knicks,Mikal Bridges,PRA (hitos),26+,0.0,3.1
Philadelphia 76Ers New York Knicks,Mikal Bridges,PRA (hitos),28+,0.0,4.2
Philadelphia 76Ers New York Knicks,Mikal Bridges,PRA (hitos),30+,0.0,5.9
Philadelphia 76Ers New York Knicks,Mikal Bridges,PRA (hitos),32+,0.0,8.25
Philadelphia 76Ers New York Knicks,Mikal Bridges,PRA (hitos),34+,0.0,11.0
Philadelphia 76Ers New York Knicks,Mikal Bridges,PRA (hitos),36+,0.0,14.0
Philadelphia 76Ers New York Knicks,OG Anunoby,PRA (hitos),20+,0.0,1.53
Philadelphia 76Ers New York Knicks,OG Anunoby,PRA (hitos),22+,0.0,1.91
Philadelphia 76Ers New York Knicks,OG Anunoby,PRA (hitos),24+,0.0,2.5
Philadelphia 76Ers New York Knicks,OG Anunoby,PRA (hitos),26+,0.0,3.35
Philadelphia 76Ers New York Knicks,OG Anunoby,PRA (hitos),28+,0.0,4.65
Philadelphia 76Ers New York Knicks,OG Anunoby,PRA (hitos),30+,0.0,6.4
Philadelphia 76Ers New York Knicks,OG Anunoby,PRA (hitos),32+,0.0,8.75
Philadelphia 76Ers New York Knicks,OG Anunoby,PRA (hitos),34+,0.0,11.75
Philadelphia 76Ers New York Knicks,OG Anunoby,PRA (hitos),36+,0.0,14.5
Philadelphia 76Ers New York Knicks,VJ Edgecombe,PRA (hitos),19+,0.0,1.42
Philadelphia 76Ers New York Knicks,VJ Edgecombe,PRA (hitos),20+,0.0,1.57
Philadelphia 76Ers New York Knicks,VJ Edgecombe,PRA (hitos),21+,0.0,1.78
Philadelphia 76Ers New York Knicks,VJ Edgecombe,PRA (hitos),22+,0.0,2.0
Philadelphia 76Ers New York Knicks,VJ Edgecombe,PRA (hitos),23+,0.0,2.3
Philadelphia 76Ers New York Knicks,VJ Edgecombe,PRA (hitos),24+,0.0,2.65
Philadelphia 76Ers New York Knicks,VJ Edgecombe,PRA (hitos),25+,0.0,3.1
Philadelphia 76Ers New York Knicks,VJ Edgecombe,PRA (hitos),26+,0.0,3.65
Philadelphia 76Ers New York Knicks,VJ Edgecombe,PRA (hitos),27+,0.0,4.3
Philadelphia 76Ers New York Knicks,Mitchell Robinson,PRA (hitos),10+,0.0,1.32
Philadelphia 76Ers New York Knicks,Mitchell Robinson,PRA (hitos),12+,0.0,1.78
Philadelphia 76Ers New York Knicks,Mitchell Robinson,PRA (hitos),14+,0.0,2.67
Philadelphia 76Ers New York Knicks,Mitchell Robinson,PRA (hitos),16+,0.0,4.35
Philadelphia 76Ers New York Knicks,Mitchell Robinson,PRA (hitos),18+,0.0,7.4
Philadelphia 76Ers New York Knicks,Mitchell Robinson,PRA (hitos),20+,0.0,11.5
Philadelphia 76Ers New York Knicks,Mitchell Robinson,PRA (hitos),22+,0.0,15.5
Philadelphia 76Ers New York Knicks,Mitchell Robinson,PRA (hitos),24+,0.0,18.0
Philadelphia 76Ers New York Knicks,Miles McBride,PRA (hitos),10+,0.0,1.36
Philadelphia 76Ers New York Knicks,Miles McBride,PRA (hitos),12+,0.0,1.75
Philadelphia 76Ers New York Knicks,Miles McBride,PRA (hitos),14+,0.0,2.35
Philadelphia 76Ers New York Knicks,Miles McBride,PRA (hitos),16+,0.0,3.35
Philadelphia 76Ers New York Knicks,Miles McBride,PRA (hitos),18+,0.0,4.7
Philadelphia 76Ers New York Knicks,Miles McBride,PRA (hitos),20+,0.0,6.5
Philadelphia 76Ers New York Knicks,Miles McBride,PRA (hitos),22+,0.0,8.25
Philadelphia 76Ers New York Knicks,Miles McBride,PRA (hitos),24+,0.0,9.75
Philadelphia 76Ers New York Knicks,Miles McBride,PRA (hitos),26+,0.0,10.75
Philadelphia 76Ers New York Knicks,Joel Embiid,PRA Más/Menos,Más 36.5,36.5,1.7
Philadelphia 76Ers New York Knicks,Joel Embiid,PRA Más/Menos,Menos 36.5,36.5,2.07
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,PRA Más/Menos,Más 35.5,35.5,1.85
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,PRA Más/Menos,Menos 35.5,35.5,1.88
Philadelphia 76Ers New York Knicks,Tyrese Maxey,PRA Más/Menos,Más 35.5,35.5,1.95
Philadelphia 76Ers New York Knicks,Tyrese Maxey,PRA Más/Menos,Menos 35.5,35.5,1.8
Philadelphia 76Ers New York Knicks,Jalen Brunson,PRA Más/Menos,Más 35.5,35.5,1.85
Philadelphia 76Ers New York Knicks,Jalen Brunson,PRA Más/Menos,Menos 35.5,35.5,1.88
Philadelphia 76Ers New York Knicks,Josh Hart,PRA Más/Menos,Más 26.5,26.5,1.98
Philadelphia 76Ers New York Knicks,Josh Hart,PRA Más/Menos,Menos 26.5,26.5,1.78
Philadelphia 76Ers New York Knicks,Paul George,PRA Más/Menos,Más 25.5,25.5,1.85
Philadelphia 76Ers New York Knicks,Paul George,PRA Más/Menos,Menos 25.5,25.5,1.88
Philadelphia 76Ers New York Knicks,Mikal Bridges,PRA Más/Menos,Más 21.5,21.5,1.8
Philadelphia 76Ers New York Knicks,Mikal Bridges,PRA Más/Menos,Menos 21.5,21.5,1.95
Philadelphia 76Ers New York Knicks,OG Anunoby,PRA Más/Menos,Más 21.5,21.5,1.91
Philadelphia 76Ers New York Knicks,OG Anunoby,PRA Más/Menos,Menos 21.5,21.5,1.83
Philadelphia 76Ers New York Knicks,VJ Edgecombe,PRA Más/Menos,Más 20.5,20.5,1.78
Philadelphia 76Ers New York Knicks,VJ Edgecombe,PRA Más/Menos,Menos 20.5,20.5,1.98
Philadelphia 76Ers New York Knicks,Miles McBride,PRA Más/Menos,Más 11.5,11.5,1.87
Philadelphia 76Ers New York Knicks,Miles McBride,PRA Más/Menos,Menos 11.5,11.5,1.87
Philadelphia 76Ers New York Knicks,Mitchell Robinson,PRA Más/Menos,Más 11.5,11.5,1.78
Philadelphia 76Ers New York Knicks,Mitchell Robinson,PRA Más/Menos,Menos 11.5,11.5,1.95
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,RA (hitos),14+,0.0,1.26
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,RA (hitos),15+,0.0,1.44
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,RA (hitos),16+,0.0,1.67
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,RA (hitos),17+,0.0,2.02
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,RA (hitos),18+,0.0,2.55
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,RA (hitos),19+,0.0,3.25
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,RA (hitos),20+,0.0,4.3
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,RA (hitos),21+,0.0,5.7
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,RA (hitos),22+,0.0,7.4
Philadelphia 76Ers New York Knicks,Josh Hart,RA (hitos),12+,0.0,1.28
Philadelphia 76Ers New York Knicks,Josh Hart,RA (hitos),14+,0.0,1.78
Philadelphia 76Ers New York Knicks,Josh Hart,RA (hitos),16+,0.0,2.87
Philadelphia 76Ers New York Knicks,Josh Hart,RA (hitos),18+,0.0,5.2
Philadelphia 76Ers New York Knicks,Josh Hart,RA (hitos),20+,0.0,9.25
Philadelphia 76Ers New York Knicks,Josh Hart,RA (hitos),22+,0.0,14.5
Philadelphia 76Ers New York Knicks,Josh Hart,RA (hitos),24+,0.0,18.0
Philadelphia 76Ers New York Knicks,Joel Embiid,RA (hitos),11+,0.0,1.3
Philadelphia 76Ers New York Knicks,Joel Embiid,RA (hitos),13+,0.0,1.85
Philadelphia 76Ers New York Knicks,Joel Embiid,RA (hitos),15+,0.0,3.1
Philadelphia 76Ers New York Knicks,Joel Embiid,RA (hitos),17+,0.0,5.7
Philadelphia 76Ers New York Knicks,Joel Embiid,RA (hitos),19+,0.0,10.25
Philadelphia 76Ers New York Knicks,Joel Embiid,RA (hitos),21+,0.0,15.5
Philadelphia 76Ers New York Knicks,Joel Embiid,RA (hitos),23+,0.0,18.5
Philadelphia 76Ers New York Knicks,Tyrese Maxey,RA (hitos),9+,0.0,1.4
Philadelphia 76Ers New York Knicks,Tyrese Maxey,RA (hitos),10+,0.0,1.72
Philadelphia 76Ers New York Knicks,Tyrese Maxey,RA (hitos),11+,0.0,2.2
Philadelphia 76Ers New York Knicks,Tyrese Maxey,RA (hitos),12+,0.0,2.95
Philadelphia 76Ers New York Knicks,Tyrese Maxey,RA (hitos),13+,0.0,4.1
Philadelphia 76Ers New York Knicks,Tyrese Maxey,RA (hitos),14+,0.0,5.8
Philadelphia 76Ers New York Knicks,Tyrese Maxey,RA (hitos),15+,0.0,8.25
Philadelphia 76Ers New York Knicks,Tyrese Maxey,RA (hitos),16+,0.0,11.25
Philadelphia 76Ers New York Knicks,Jalen Brunson,RA (hitos),9+,0.0,1.55
Philadelphia 76Ers New York Knicks,Jalen Brunson,RA (hitos),10+,0.0,1.98
Philadelphia 76Ers New York Knicks,Jalen Brunson,RA (hitos),11+,0.0,2.65
Philadelphia 76Ers New York Knicks,Jalen Brunson,RA (hitos),12+,0.0,3.65
Philadelphia 76Ers New York Knicks,Jalen Brunson,RA (hitos),13+,0.0,5.2
Philadelphia 76Ers New York Knicks,Jalen Brunson,RA (hitos),14+,0.0,7.5
Philadelphia 76Ers New York Knicks,Jalen Brunson,RA (hitos),15+,0.0,10.5
Philadelphia 76Ers New York Knicks,Jalen Brunson,RA (hitos),16+,0.0,13.5
Philadelphia 76Ers New York Knicks,Paul George,RA (hitos),8+,0.0,1.38
Philadelphia 76Ers New York Knicks,Paul George,RA (hitos),9+,0.0,1.7
Philadelphia 76Ers New York Knicks,Paul George,RA (hitos),10+,0.0,2.22
Philadelphia 76Ers New York Knicks,Paul George,RA (hitos),11+,0.0,3.05
Philadelphia 76Ers New York Knicks,Paul George,RA (hitos),12+,0.0,4.3
Philadelphia 76Ers New York Knicks,Paul George,RA (hitos),13+,0.0,6.2
Philadelphia 76Ers New York Knicks,Paul George,RA (hitos),14+,0.0,8.75
Philadelphia 76Ers New York Knicks,Paul George,RA (hitos),15+,0.0,12.0
Philadelphia 76Ers New York Knicks,VJ Edgecombe,RA (hitos),8+,0.0,1.44
Philadelphia 76Ers New York Knicks,VJ Edgecombe,RA (hitos),9+,0.0,1.8
Philadelphia 76Ers New York Knicks,VJ Edgecombe,RA (hitos),10+,0.0,2.37
Philadelphia 76Ers New York Knicks,VJ Edgecombe,RA (hitos),11+,0.0,3.25
Philadelphia 76Ers New York Knicks,VJ Edgecombe,RA (hitos),12+,0.0,4.7
Philadelphia 76Ers New York Knicks,VJ Edgecombe,RA (hitos),13+,0.0,6.8
Philadelphia 76Ers New York Knicks,VJ Edgecombe,RA (hitos),14+,0.0,9.5
Philadelphia 76Ers New York Knicks,VJ Edgecombe,RA (hitos),15+,0.0,13.0
Philadelphia 76Ers New York Knicks,Mitchell Robinson,RA (hitos),7+,0.0,1.55
Philadelphia 76Ers New York Knicks,Mitchell Robinson,RA (hitos),8+,0.0,2.02
Philadelphia 76Ers New York Knicks,Mitchell Robinson,RA (hitos),9+,0.0,2.82
Philadelphia 76Ers New York Knicks,Mitchell Robinson,RA (hitos),10+,0.0,4.1
Philadelphia 76Ers New York Knicks,Mitchell Robinson,RA (hitos),11+,0.0,6.1
Philadelphia 76Ers New York Knicks,Mitchell Robinson,RA (hitos),12+,0.0,9.0
Philadelphia 76Ers New York Knicks,Mitchell Robinson,RA (hitos),13+,0.0,12.0
Philadelphia 76Ers New York Knicks,Mitchell Robinson,RA (hitos),14+,0.0,15.0
Philadelphia 76Ers New York Knicks,Kelly Oubre Jr.,RA (hitos),7+,0.0,1.6
Philadelphia 76Ers New York Knicks,Kelly Oubre Jr.,RA (hitos),8+,0.0,2.12
Philadelphia 76Ers New York Knicks,Kelly Oubre Jr.,RA (hitos),9+,0.0,2.95
Philadelphia 76Ers New York Knicks,Kelly Oubre Jr.,RA (hitos),10+,0.0,4.3
Philadelphia 76Ers New York Knicks,Kelly Oubre Jr.,RA (hitos),11+,0.0,6.4
Philadelphia 76Ers New York Knicks,Kelly Oubre Jr.,RA (hitos),12+,0.0,9.25
Philadelphia 76Ers New York Knicks,Kelly Oubre Jr.,RA (hitos),13+,0.0,12.5
Philadelphia 76Ers New York Knicks,Kelly Oubre Jr.,RA (hitos),14+,0.0,16.0
Philadelphia 76Ers New York Knicks,OG Anunoby,RA (hitos),6+,0.0,1.36
Philadelphia 76Ers New York Knicks,OG Anunoby,RA (hitos),7+,0.0,1.72
Philadelphia 76Ers New York Knicks,OG Anunoby,RA (hitos),8+,0.0,2.32
Philadelphia 76Ers New York Knicks,OG Anunoby,RA (hitos),9+,0.0,3.35
Philadelphia 76Ers New York Knicks,OG Anunoby,RA (hitos),10+,0.0,5.0
Philadelphia 76Ers New York Knicks,OG Anunoby,RA (hitos),11+,0.0,7.5
Philadelphia 76Ers New York Knicks,OG Anunoby,RA (hitos),12+,0.0,10.75
Philadelphia 76Ers New York Knicks,OG Anunoby,RA (hitos),13+,0.0,14.0
Philadelphia 76Ers New York Knicks,Mikal Bridges,RA (hitos),6+,0.0,1.42
Philadelphia 76Ers New York Knicks,Mikal Bridges,RA (hitos),7+,0.0,1.83
Philadelphia 76Ers New York Knicks,Mikal Bridges,RA (hitos),8+,0.0,2.52
Philadelphia 76Ers New York Knicks,Mikal Bridges,RA (hitos),9+,0.0,3.7
Philadelphia 76Ers New York Knicks,Mikal Bridges,RA (hitos),10+,0.0,5.6
Philadelphia 76Ers New York Knicks,Mikal Bridges,RA (hitos),11+,0.0,8.25
Philadelphia 76Ers New York Knicks,Mikal Bridges,RA (hitos),12+,0.0,11.75
Philadelphia 76Ers New York Knicks,Mikal Bridges,RA (hitos),13+,0.0,15.0
Philadelphia 76Ers New York Knicks,Quentin Grimes,RA (hitos),4+,0.0,1.3
Philadelphia 76Ers New York Knicks,Quentin Grimes,RA (hitos),5+,0.0,1.72
Philadelphia 76Ers New York Knicks,Quentin Grimes,RA (hitos),6+,0.0,2.47
Philadelphia 76Ers New York Knicks,Quentin Grimes,RA (hitos),7+,0.0,3.85
Philadelphia 76Ers New York Knicks,Quentin Grimes,RA (hitos),8+,0.0,6.1
Philadelphia 76Ers New York Knicks,Quentin Grimes,RA (hitos),9+,0.0,9.5
Philadelphia 76Ers New York Knicks,Miles McBride,RA (hitos),3+,0.0,1.39
Philadelphia 76Ers New York Knicks,Miles McBride,RA (hitos),4+,0.0,2.0
Philadelphia 76Ers New York Knicks,Miles McBride,RA (hitos),5+,0.0,3.2
Philadelphia 76Ers New York Knicks,Miles McBride,RA (hitos),6+,0.0,5.6
Philadelphia 76Ers New York Knicks,Miles McBride,RA (hitos),7+,0.0,9.25
Philadelphia 76Ers New York Knicks,Miles McBride,RA (hitos),8+,0.0,13.5
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,RA Más/Menos,Más 16.5,16.5,2.05
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,RA Más/Menos,Menos 16.5,16.5,1.72
Philadelphia 76Ers New York Knicks,Josh Hart,RA Más/Menos,Más 13.5,13.5,1.78
Philadelphia 76Ers New York Knicks,Josh Hart,RA Más/Menos,Menos 13.5,13.5,1.95
Philadelphia 76Ers New York Knicks,Joel Embiid,RA Más/Menos,Más 12.5,12.5,1.85
Philadelphia 76Ers New York Knicks,Joel Embiid,RA Más/Menos,Menos 12.5,12.5,1.88
Philadelphia 76Ers New York Knicks,Tyrese Maxey,RA Más/Menos,Más 9.5,9.5,1.72
Philadelphia 76Ers New York Knicks,Tyrese Maxey,RA Más/Menos,Menos 9.5,9.5,2.05
Philadelphia 76Ers New York Knicks,Jalen Brunson,RA Más/Menos,Más 9.5,9.5,1.95
Philadelphia 76Ers New York Knicks,Jalen Brunson,RA Más/Menos,Menos 9.5,9.5,1.78
Philadelphia 76Ers New York Knicks,VJ Edgecombe,RA Más/Menos,Más 8.5,8.5,2.05
Philadelphia 76Ers New York Knicks,VJ Edgecombe,RA Más/Menos,Menos 8.5,8.5,1.72
Philadelphia 76Ers New York Knicks,Paul George,RA Más/Menos,Más 8.5,8.5,1.72
Philadelphia 76Ers New York Knicks,Paul George,RA Más/Menos,Menos 8.5,8.5,2.05
Philadelphia 76Ers New York Knicks,Kelly Oubre Jr.,RA Más/Menos,Más 7.5,7.5,2.1
Philadelphia 76Ers New York Knicks,Kelly Oubre Jr.,RA Más/Menos,Menos 7.5,7.5,1.67
Philadelphia 76Ers New York Knicks,Mitchell Robinson,RA Más/Menos,Más 7.5,7.5,2.02
Philadelphia 76Ers New York Knicks,Mitchell Robinson,RA Más/Menos,Menos 7.5,7.5,1.75
Philadelphia 76Ers New York Knicks,Mikal Bridges,RA Más/Menos,Más 6.5,6.5,1.83
Philadelphia 76Ers New York Knicks,Mikal Bridges,RA Más/Menos,Menos 6.5,6.5,1.91
Philadelphia 76Ers New York Knicks,OG Anunoby,RA Más/Menos,Más 6.5,6.5,1.72
Philadelphia 76Ers New York Knicks,OG Anunoby,RA Más/Menos,Menos 6.5,6.5,2.05
Philadelphia 76Ers New York Knicks,Quentin Grimes,RA Más/Menos,Más 4.5,4.5,1.72
Philadelphia 76Ers New York Knicks,Quentin Grimes,RA Más/Menos,Menos 4.5,4.5,2.05
Philadelphia 76Ers New York Knicks,Miles McBride,RA Más/Menos,Más 3.5,3.5,2.0
Philadelphia 76Ers New York Knicks,Miles McBride,RA Más/Menos,Menos 3.5,3.5,1.75
Philadelphia 76Ers New York Knicks,Joel Embiid,PR Más/Menos,Más 31.5,31.5,1.82
Philadelphia 76Ers New York Knicks,Joel Embiid,PR Más/Menos,Menos 31.5,31.5,1.93
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,PR Más/Menos,Más 30.5,30.5,1.9
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,PR Más/Menos,Menos 30.5,30.5,1.85
Philadelphia 76Ers New York Knicks,Tyrese Maxey,PR Más/Menos,Más 29.5,29.5,1.95
Philadelphia 76Ers New York Knicks,Tyrese Maxey,PR Más/Menos,Menos 29.5,29.5,1.8
Philadelphia 76Ers New York Knicks,Jalen Brunson,PR Más/Menos,Más 29.5,29.5,1.87
Philadelphia 76Ers New York Knicks,Jalen Brunson,PR Más/Menos,Menos 29.5,29.5,1.88
Philadelphia 76Ers New York Knicks,Paul George,PR Más/Menos,Más 22.5,22.5,1.93
Philadelphia 76Ers New York Knicks,Paul George,PR Más/Menos,Menos 22.5,22.5,1.82
Philadelphia 76Ers New York Knicks,Josh Hart,PR Más/Menos,Más 21.5,21.5,1.93
